passenger_id,booking_id,journey_id,group_id,full_name,age,gender,passenger_type,contact_reference,booking_status
P001090,BK000372,J000006,GR000372,Dev Mehta,60,FEMALE,ADULT,demo_contact_001090,CONFIRMED
P001091,BK000373,J000006,GR000373,Priya Sharma,56,MALE,ADULT,demo_contact_001091,CONFIRMED
P001092,BK000374,J000006,GR000374,Naina Arora,59,OTHER,ADULT,demo_contact_001092,CONFIRMED
P001093,BK000375,J000006,GR000375,Arjun Arora,62,OTHER,ADULT,demo_contact_001093,CONFIRMED
P001094,BK000376,J000006,GR000376,Kavya Bhatia,18,MALE,ADULT,demo_contact_001094,CONFIRMED
P001095,BK000376,J000006,GR000376,Kavya Mishra,25,MALE,ADULT,demo_contact_001095,CONFIRMED
P001096,BK000377,J000006,GR000377,Pallavi Mishra,21,OTHER,ADULT,demo_contact_001096,CONFIRMED
P001097,BK000378,J000006,GR000378,Raj Singh,24,OTHER,ADULT,demo_contact_001097,CONFIRMED
P001098,BK000378,J000006,GR000378,Sneha Deshmukh,31,MALE,ADULT,demo_contact_001098,CONFIRMED
P001099,BK000379,J000006,GR000379,Riya Singh,27,FEMALE,ADULT,demo_contact_001099,CONFIRMED
P001100,BK000379,J000006,GR000379,Arjun Chauhan,34,OTHER,ADULT,demo_contact_001100,CONFIRMED
P001101,BK000379,J000006,GR000379,Manav Yadav,41,MALE,ADULT,demo_contact_001101,CONFIRMED
P001102,BK000379,J000006,GR000379,Sneha Gupta,48,MALE,ADULT,demo_contact_001102,CONFIRMED
P001103,BK000379,J000006,GR000379,Kunal Agarwal,55,MALE,ADULT,demo_contact_001103,CONFIRMED
P001104,BK000379,J000006,GR000379,Priya Shah,62,OTHER,ADULT,demo_contact_001104,CONFIRMED
P001105,BK000379,J000006,GR000379,Rohan Singh,22,MALE,ADULT,demo_contact_001105,CONFIRMED
P001106,BK000380,J000006,GR000380,Kavya Mehta,30,FEMALE,ADULT,demo_contact_001106,CONFIRMED
P001107,BK000380,J000006,GR000380,Rahul Sethi,37,OTHER,ADULT,demo_contact_001107,CONFIRMED
P001108,BK000380,J000006,GR000380,Pihu Verma,44,FEMALE,ADULT,demo_contact_001108,CONFIRMED
P001109,BK000380,J000006,GR000380,Vihaan Das,51,MALE,ADULT,demo_contact_001109,CONFIRMED
P001110,BK000380,J000006,GR000380,Priya Nair,58,OTHER,ADULT,demo_contact_001110,CONFIRMED
P001111,BK000380,J000006,GR000380,Meera Chauhan,18,OTHER,ADULT,demo_contact_001111,CONFIRMED
P001112,BK000381,J000006,GR000381,Yash Mishra,33,OTHER,ADULT,demo_contact_001112,CONFIRMED
P001113,BK000381,J000006,GR000381,Naina Mishra,40,FEMALE,ADULT,demo_contact_001113,CONFIRMED
P001114,BK000381,J000006,GR000381,Shreya Sharma,47,FEMALE,ADULT,demo_contact_001114,CONFIRMED
P001115,BK000381,J000006,GR000381,Siddharth Mishra,54,OTHER,ADULT,demo_contact_001115,CONFIRMED
P001116,BK000382,J000006,GR000382,Diya Singh,36,FEMALE,ADULT,demo_contact_001116,CONFIRMED
P001117,BK000382,J000006,GR000382,Sneha Yadav,43,FEMALE,ADULT,demo_contact_001117,CONFIRMED
P001118,BK000383,J000006,GR000383,Pallavi Chauhan,39,MALE,ADULT,demo_contact_001118,CONFIRMED
P001119,BK000383,J000006,GR000383,Neha Sharma,46,MALE,ADULT,demo_contact_001119,CONFIRMED
P001120,BK000383,J000006,GR000383,Kabir Sharma,53,OTHER,ADULT,demo_contact_001120,CONFIRMED
P001121,BK000384,J000006,GR000384,Aditya Yadav,42,OTHER,ADULT,demo_contact_001121,CONFIRMED
P001122,BK000384,J000006,GR000384,Dhruv Bhatia,49,OTHER,ADULT,demo_contact_001122,CONFIRMED
P001123,BK000384,J000006,GR000384,Siddharth Singh,56,FEMALE,ADULT,demo_contact_001123,CONFIRMED
P001124,BK000385,J000006,GR000385,Rahul Mehta,45,OTHER,ADULT,demo_contact_001124,CONFIRMED
P001125,BK000386,J000006,GR000386,Nikhil Das,48,OTHER,ADULT,demo_contact_001125,CONFIRMED
P001126,BK000387,J000006,GR000387,Neha Kulkarni,51,OTHER,ADULT,demo_contact_001126,CONFIRMED
P001127,BK000387,J000006,GR000387,Vivek Chopra,58,FEMALE,ADULT,demo_contact_001127,CONFIRMED
P001128,BK000387,J000006,GR000387,Yash Bhatia,18,MALE,ADULT,demo_contact_001128,CONFIRMED
P001129,BK000388,J000006,GR000388,Mahi Banerjee,54,MALE,ADULT,demo_contact_001129,CONFIRMED
P001130,BK000388,J000006,GR000388,Siddharth Chopra,61,OTHER,ADULT,demo_contact_001130,CONFIRMED
P001131,BK000388,J000006,GR000388,Kunal Kulkarni,21,OTHER,ADULT,demo_contact_001131,CONFIRMED
P001132,BK000388,J000006,GR000388,Tara Chopra,28,OTHER,ADULT,demo_contact_001132,CONFIRMED
P001133,BK000388,J000006,GR000388,Ishita Chauhan,35,MALE,ADULT,demo_contact_001133,CONFIRMED
P001134,BK000389,J000006,GR000389,Yash Iyer,57,FEMALE,ADULT,demo_contact_001134,CONFIRMED
P001135,BK000389,J000006,GR000389,Raj Iyer,64,FEMALE,ADULT,demo_contact_001135,CONFIRMED
P001136,BK000390,J000006,GR000390,Pihu Malhotra,60,OTHER,ADULT,demo_contact_001136,CONFIRMED
P001137,BK000390,J000006,GR000390,Siddharth Chauhan,20,FEMALE,ADULT,demo_contact_001137,CONFIRMED
P001138,BK000390,J000006,GR000390,Tara Kulkarni,27,MALE,ADULT,demo_contact_001138,CONFIRMED
P001139,BK000391,J000006,GR000391,Tara Khanna,63,MALE,ADULT,demo_contact_001139,CONFIRMED
P001140,BK000392,J000006,GR000392,Yash Kapoor,19,FEMALE,ADULT,demo_contact_001140,CONFIRMED
P001141,BK000392,J000006,GR000392,Aarav Shah,26,OTHER,ADULT,demo_contact_001141,CONFIRMED
P001142,BK000393,J000006,GR000393,Naina Khanna,22,FEMALE,ADULT,demo_contact_001142,CONFIRMED
P001143,BK000394,J000006,GR000394,Neha Mishra,25,MALE,ADULT,demo_contact_001143,CONFIRMED
P001144,BK000394,J000006,GR000394,Aditya Sharma,32,MALE,ADULT,demo_contact_001144,CONFIRMED
P001145,BK000394,J000006,GR000394,Rahul Arora,39,FEMALE,ADULT,demo_contact_001145,CONFIRMED
P001146,BK000395,J000006,GR000395,Ishita Bhatia,28,FEMALE,ADULT,demo_contact_001146,CONFIRMED
P001147,BK000395,J000006,GR000395,Aman Nair,35,FEMALE,ADULT,demo_contact_001147,CONFIRMED
P001148,BK000395,J000006,GR000395,Ira Mehta,42,OTHER,ADULT,demo_contact_001148,CONFIRMED
P001149,BK000395,J000006,GR000395,Ira Iyer,49,FEMALE,ADULT,demo_contact_001149,CONFIRMED
P001150,BK000396,J000006,GR000396,Sana Kulkarni,31,OTHER,ADULT,demo_contact_001150,WAITLISTED
P001151,BK000396,J000006,GR000396,Varun Verma,38,FEMALE,ADULT,demo_contact_001151,WAITLISTED
P001152,BK000396,J000006,GR000396,Sneha Patel,45,OTHER,ADULT,demo_contact_001152,WAITLISTED
P001153,BK000396,J000006,GR000396,Ishita Tiwari,52,OTHER,ADULT,demo_contact_001153,WAITLISTED
P001154,BK000397,J000006,GR000397,Neha Banerjee,34,FEMALE,ADULT,demo_contact_001154,CONFIRMED
P001155,BK000397,J000006,GR000397,Ayaan Sharma,41,FEMALE,ADULT,demo_contact_001155,CONFIRMED
P001156,BK000397,J000006,GR000397,Yash Agarwal,48,MALE,ADULT,demo_contact_001156,CONFIRMED
P001157,BK000397,J000006,GR000397,Priya Das,55,OTHER,ADULT,demo_contact_001157,CONFIRMED
P001158,BK000398,J000006,GR000398,Manav Verma,37,MALE,ADULT,demo_contact_001158,CONFIRMED
P001159,BK000398,J000006,GR000398,Tara Bhatia,44,OTHER,ADULT,demo_contact_001159,CONFIRMED
P001160,BK000399,J000006,GR000399,Varun Kulkarni,40,FEMALE,ADULT,demo_contact_001160,CONFIRMED
P001161,BK000399,J000006,GR000399,Neha Das,47,OTHER,ADULT,demo_contact_001161,CONFIRMED
P001162,BK000399,J000006,GR000399,Manav Mehta,54,OTHER,ADULT,demo_contact_001162,CONFIRMED
P001163,BK000399,J000006,GR000399,Kunal Agarwal,61,OTHER,ADULT,demo_contact_001163,CONFIRMED
P001164,BK000400,J000006,GR000400,Aditya Bhatia,43,OTHER,ADULT,demo_contact_001164,CANCELLED
P001165,BK000401,J000006,GR000401,Naina Chopra,46,OTHER,ADULT,demo_contact_001165,CONFIRMED
P001166,BK000401,J000006,GR000401,Tara Iyer,53,MALE,ADULT,demo_contact_001166,CONFIRMED
P001167,BK000401,J000006,GR000401,Harsh Agarwal,60,OTHER,ADULT,demo_contact_001167,CONFIRMED
P001168,BK000401,J000006,GR000401,Sana Nair,20,FEMALE,ADULT,demo_contact_001168,CONFIRMED
P001169,BK000402,J000006,GR000402,Dhruv Malhotra,49,FEMALE,ADULT,demo_contact_001169,CONFIRMED
P001170,BK000402,J000006,GR000402,Aditya Tiwari,56,MALE,ADULT,demo_contact_001170,CONFIRMED
P001171,BK000403,J000007,GR000403,Siddharth Singh,52,FEMALE,ADULT,demo_contact_001171,CONFIRMED
P001172,BK000404,J000007,GR000404,Pallavi Tiwari,55,MALE,ADULT,demo_contact_001172,CONFIRMED
P001173,BK000404,J000007,GR000404,Vihaan Yadav,62,OTHER,ADULT,demo_contact_001173,CONFIRMED
P001174,BK000404,J000007,GR000404,Diya Malhotra,22,OTHER,ADULT,demo_contact_001174,CONFIRMED
P001175,BK000404,J000007,GR000404,Aditya Mehta,29,FEMALE,ADULT,demo_contact_001175,CONFIRMED
P001176,BK000404,J000007,GR000404,Neha Nair,36,OTHER,ADULT,demo_contact_001176,CONFIRMED
P001177,BK000404,J000007,GR000404,Sana Tiwari,43,MALE,ADULT,demo_contact_001177,CONFIRMED
P001178,BK000405,J000007,GR000405,Dhruv Gupta,58,OTHER,ADULT,demo_contact_001178,CONFIRMED
P001179,BK000405,J000007,GR000405,Riya Mishra,18,MALE,ADULT,demo_contact_001179,CONFIRMED
P001180,BK000405,J000007,GR000405,Vihaan Kulkarni,25,FEMALE,ADULT,demo_contact_001180,CONFIRMED
P001181,BK000405,J000007,GR000405,Diya Sharma,32,FEMALE,ADULT,demo_contact_001181,CONFIRMED
P001182,BK000406,J000007,GR000406,Sneha Patel,75,MALE,SENIOR,demo_contact_001182,CONFIRMED
P001183,BK000406,J000007,GR000406,Simran Reddy,21,MALE,ADULT,demo_contact_001183,CONFIRMED
P001184,BK000406,J000007,GR000406,Pallavi Chauhan,28,OTHER,ADULT,demo_contact_001184,CONFIRMED
P001185,BK000407,J000007,GR000407,Kavya Arora,64,MALE,ADULT,demo_contact_001185,CONFIRMED
P001186,BK000407,J000007,GR000407,Kabir Singh,24,OTHER,ADULT,demo_contact_001186,CONFIRMED
P001187,BK000407,J000007,GR000407,Isha Saxena,31,FEMALE,ADULT,demo_contact_001187,CONFIRMED
P001188,BK000407,J000007,GR000407,Varun Saxena,38,OTHER,ADULT,demo_contact_001188,CONFIRMED
P001189,BK000408,J000007,GR000408,Shreya Nair,20,FEMALE,ADULT,demo_contact_001189,CONFIRMED
P001190,BK000408,J000007,GR000408,Nikhil Mehta,27,FEMALE,ADULT,demo_contact_001190,CONFIRMED
P001191,BK000408,J000007,GR000408,Raj Mishra,34,MALE,ADULT,demo_contact_001191,CONFIRMED
P001192,BK000408,J000007,GR000408,Naina Deshmukh,41,OTHER,ADULT,demo_contact_001192,CONFIRMED
P001193,BK000409,J000007,GR000409,Dhruv Verma,23,MALE,ADULT,demo_contact_001193,CONFIRMED
P001194,BK000410,J000007,GR000410,Manav Tiwari,26,FEMALE,ADULT,demo_contact_001194,CONFIRMED
P001195,BK000410,J000007,GR000410,Diya Kulkarni,33,FEMALE,ADULT,demo_contact_001195,CONFIRMED
P001196,BK000410,J000007,GR000410,Aditi Rana,40,OTHER,ADULT,demo_contact_001196,CONFIRMED
P001197,BK000410,J000007,GR000410,Tara Rana,47,FEMALE,ADULT,demo_contact_001197,CONFIRMED
P001198,BK000411,J000007,GR000411,Ayaan Sharma,29,FEMALE,ADULT,demo_contact_001198,CONFIRMED
P001199,BK000411,J000007,GR000411,Priya Das,36,MALE,ADULT,demo_contact_001199,CONFIRMED
P001200,BK000411,J000007,GR000411,Aarav Gupta,43,MALE,ADULT,demo_contact_001200,CONFIRMED
P001201,BK000411,J000007,GR000411,Priya Rana,50,MALE,ADULT,demo_contact_001201,CONFIRMED
P001202,BK000412,J000007,GR000412,Vihaan Bhatia,32,MALE,ADULT,demo_contact_001202,CONFIRMED
P001203,BK000412,J000007,GR000412,Raj Singh,39,OTHER,ADULT,demo_contact_001203,CONFIRMED
P001204,BK000412,J000007,GR000412,Dev Mehta,46,OTHER,ADULT,demo_contact_001204,CONFIRMED
P001205,BK000413,J000007,GR000413,Ananya Verma,35,OTHER,ADULT,demo_contact_001205,CONFIRMED
P001206,BK000413,J000007,GR000413,Sana Mishra,42,OTHER,ADULT,demo_contact_001206,CONFIRMED
P001207,BK000413,J000007,GR000413,Tara Banerjee,49,FEMALE,ADULT,demo_contact_001207,CONFIRMED
P001208,BK000414,J000007,GR000414,Rahul Iyer,12,MALE,CHILD,demo_contact_001208,CONFIRMED
P001209,BK000414,J000007,GR000414,Harsh Joshi,45,MALE,ADULT,demo_contact_001209,CONFIRMED
P001210,BK000414,J000007,GR000414,Aarav Mehta,52,MALE,ADULT,demo_contact_001210,CONFIRMED
P001211,BK000414,J000007,GR000414,Rahul Singh,59,FEMALE,ADULT,demo_contact_001211,CONFIRMED
P001212,BK000415,J000007,GR000415,Pihu Iyer,41,MALE,ADULT,demo_contact_001212,CONFIRMED
P001213,BK000415,J000007,GR000415,Aditya Malhotra,48,FEMALE,ADULT,demo_contact_001213,CONFIRMED
P001214,BK000415,J000007,GR000415,Isha Shah,55,MALE,ADULT,demo_contact_001214,CONFIRMED
P001215,BK000415,J000007,GR000415,Meera Verma,62,OTHER,ADULT,demo_contact_001215,CONFIRMED
P001216,BK000416,J000007,GR000416,Aarav Das,44,FEMALE,ADULT,demo_contact_001216,CONFIRMED
P001217,BK000417,J000007,GR000417,Vihaan Das,47,FEMALE,ADULT,demo_contact_001217,CONFIRMED
P001218,BK000417,J000007,GR000417,Sana Sharma,54,FEMALE,ADULT,demo_contact_001218,CONFIRMED
P001219,BK000418,J000007,GR000418,Mahi Bhatia,50,OTHER,ADULT,demo_contact_001219,CONFIRMED
P001220,BK000418,J000007,GR000418,Priya Mishra,57,FEMALE,ADULT,demo_contact_001220,CONFIRMED
P001221,BK000419,J000007,GR000419,Aman Tiwari,53,OTHER,ADULT,demo_contact_001221,CONFIRMED
P001222,BK000419,J000007,GR000419,Shreya Gupta,60,MALE,ADULT,demo_contact_001222,CONFIRMED
P001223,BK000419,J000007,GR000419,Aditya Bhatia,20,MALE,ADULT,demo_contact_001223,CONFIRMED
P001224,BK000419,J000007,GR000419,Kabir Singh,27,FEMALE,ADULT,demo_contact_001224,CONFIRMED
P001225,BK000420,J000007,GR000420,Harsh Mishra,56,FEMALE,ADULT,demo_contact_001225,CONFIRMED
P001226,BK000420,J000007,GR000420,Aditi Rana,63,MALE,ADULT,demo_contact_001226,CONFIRMED
P001227,BK000421,J000007,GR000421,Vivek Chopra,59,FEMALE,ADULT,demo_contact_001227,CONFIRMED
P001228,BK000422,J000007,GR000422,Manav Mishra,62,MALE,ADULT,demo_contact_001228,CONFIRMED
P001229,BK000423,J000007,GR000423,Riya Yadav,18,OTHER,ADULT,demo_contact_001229,CONFIRMED
P001230,BK000424,J000007,GR000424,Diya Arora,21,FEMALE,ADULT,demo_contact_001230,CONFIRMED
P001231,BK000424,J000007,GR000424,Ayaan Malhotra,28,OTHER,ADULT,demo_contact_001231,CONFIRMED
P001232,BK000424,J000007,GR000424,Pallavi Banerjee,35,MALE,ADULT,demo_contact_001232,CONFIRMED
P001233,BK000425,J000007,GR000425,Ira Tiwari,24,MALE,ADULT,demo_contact_001233,CONFIRMED
P001234,BK000425,J000007,GR000425,Ishita Kohli,31,FEMALE,ADULT,demo_contact_001234,CONFIRMED
P001235,BK000426,J000007,GR000426,Ishita Banerjee,27,FEMALE,ADULT,demo_contact_001235,CONFIRMED
P001236,BK000426,J000007,GR000426,Nikhil Das,0,MALE,INFANT,demo_contact_001236,CONFIRMED
P001237,BK000426,J000007,GR000426,Diya Gupta,41,OTHER,ADULT,demo_contact_001237,CONFIRMED
P001238,BK000427,J000007,GR000427,Ira Shah,30,FEMALE,ADULT,demo_contact_001238,CONFIRMED
P001239,BK000427,J000007,GR000427,Varun Malhotra,37,OTHER,ADULT,demo_contact_001239,CONFIRMED
P001240,BK000427,J000007,GR000427,Harsh Yadav,44,OTHER,ADULT,demo_contact_001240,CONFIRMED
P001241,BK000427,J000007,GR000427,Ira Chauhan,51,OTHER,ADULT,demo_contact_001241,CONFIRMED
P001242,BK000427,J000007,GR000427,Dev Sethi,58,OTHER,ADULT,demo_contact_001242,CONFIRMED
P001243,BK000427,J000007,GR000427,Meera Mehta,18,FEMALE,ADULT,demo_contact_001243,CONFIRMED
P001244,BK000427,J000007,GR000427,Aarav Saxena,25,OTHER,ADULT,demo_contact_001244,CONFIRMED
P001245,BK000427,J000007,GR000427,Simran Chauhan,32,FEMALE,ADULT,demo_contact_001245,CONFIRMED
P001246,BK000428,J000007,GR000428,Ananya Shah,33,MALE,ADULT,demo_contact_001246,CONFIRMED
P001247,BK000428,J000007,GR000428,Ishita Malhotra,40,MALE,ADULT,demo_contact_001247,CONFIRMED
P001248,BK000429,J000007,GR000429,Ayaan Iyer,36,OTHER,ADULT,demo_contact_001248,WAITLISTED
P001249,BK000430,J000007,GR000430,Simran Sharma,39,OTHER,ADULT,demo_contact_001249,CONFIRMED
P001250,BK000431,J000007,GR000431,Ananya Chauhan,42,MALE,ADULT,demo_contact_001250,CONFIRMED
P001251,BK000431,J000007,GR000431,Sana Chauhan,49,FEMALE,ADULT,demo_contact_001251,CONFIRMED
P001252,BK000431,J000007,GR000431,Neha Reddy,56,OTHER,ADULT,demo_contact_001252,CONFIRMED
P001253,BK000431,J000007,GR000431,Raj Banerjee,63,MALE,ADULT,demo_contact_001253,CONFIRMED
P001254,BK000431,J000007,GR000431,Kavya Sethi,23,MALE,ADULT,demo_contact_001254,CONFIRMED
P001255,BK000432,J000007,GR000432,Naina Gupta,45,FEMALE,ADULT,demo_contact_001255,CONFIRMED
P001256,BK000432,J000007,GR000432,Manav Verma,52,OTHER,ADULT,demo_contact_001256,CONFIRMED
P001257,BK000432,J000007,GR000432,Kunal Sethi,59,FEMALE,ADULT,demo_contact_001257,CONFIRMED
P001258,BK000432,J000007,GR000432,Isha Khanna,19,FEMALE,ADULT,demo_contact_001258,CONFIRMED
P001259,BK000432,J000007,GR000432,Naina Chauhan,26,OTHER,ADULT,demo_contact_001259,CONFIRMED
P001260,BK000433,J000007,GR000433,Ananya Joshi,48,FEMALE,ADULT,demo_contact_001260,CONFIRMED
P001261,BK000433,J000007,GR000433,Varun Sethi,55,OTHER,ADULT,demo_contact_001261,CONFIRMED
P001262,BK000433,J000007,GR000433,Diya Iyer,62,MALE,ADULT,demo_contact_001262,CONFIRMED
P001263,BK000433,J000007,GR000433,Dhruv Rana,22,MALE,ADULT,demo_contact_001263,CONFIRMED
P001264,BK000434,J000007,GR000434,Isha Deshmukh,51,OTHER,ADULT,demo_contact_001264,CONFIRMED
P001265,BK000435,J000007,GR000435,Arjun Yadav,68,OTHER,SENIOR,demo_contact_001265,CONFIRMED
P001266,BK000435,J000007,GR000435,Nikhil Deshmukh,61,OTHER,ADULT,demo_contact_001266,CONFIRMED
P001267,BK000435,J000007,GR000435,Aarav Chopra,21,MALE,ADULT,demo_contact_001267,CONFIRMED
P001268,BK000436,J000007,GR000436,Pihu Kulkarni,57,FEMALE,ADULT,demo_contact_001268,CONFIRMED
P001269,BK000436,J000007,GR000436,Shreya Gupta,64,FEMALE,ADULT,demo_contact_001269,CONFIRMED
P001270,BK000437,J000007,GR000437,Meera Reddy,60,OTHER,ADULT,demo_contact_001270,CONFIRMED
P001271,BK000438,J000007,GR000438,Ira Yadav,63,OTHER,ADULT,demo_contact_001271,CONFIRMED
P001272,BK000438,J000007,GR000438,Ira Saxena,23,MALE,ADULT,demo_contact_001272,CONFIRMED
P001273,BK000439,J000007,GR000439,Kunal Khanna,19,OTHER,ADULT,demo_contact_001273,CONFIRMED
P001274,BK000440,J000007,GR000440,Rahul Khanna,22,FEMALE,ADULT,demo_contact_001274,RAC
P001275,BK000440,J000007,GR000440,Naina Kohli,29,OTHER,ADULT,demo_contact_001275,RAC
P001276,BK000440,J000007,GR000440,Raj Tiwari,36,FEMALE,ADULT,demo_contact_001276,RAC
P001277,BK000440,J000007,GR000440,Raj Patel,43,MALE,ADULT,demo_contact_001277,RAC
P001278,BK000440,J000007,GR000440,Arjun Das,50,OTHER,ADULT,demo_contact_001278,RAC
P001279,BK000440,J000007,GR000440,Varun Rana,57,OTHER,ADULT,demo_contact_001279,RAC
P001280,BK000441,J000007,GR000441,Dev Agarwal,25,MALE,ADULT,demo_contact_001280,CONFIRMED
P001281,BK000442,J000007,GR000442,Sana Patel,28,FEMALE,ADULT,demo_contact_001281,CONFIRMED
P001282,BK000443,J000007,GR000443,Kunal Gupta,31,FEMALE,ADULT,demo_contact_001282,CONFIRMED
P001283,BK000443,J000007,GR000443,Raj Joshi,38,MALE,ADULT,demo_contact_001283,CONFIRMED
P001284,BK000444,J000007,GR000444,Vihaan Arora,34,MALE,ADULT,demo_contact_001284,CONFIRMED
P001285,BK000444,J000007,GR000444,Pallavi Kapoor,41,MALE,ADULT,demo_contact_001285,CONFIRMED
P001286,BK000444,J000007,GR000444,Naina Mehta,48,FEMALE,ADULT,demo_contact_001286,CONFIRMED
P001287,BK000445,J000007,GR000445,Pallavi Verma,37,MALE,ADULT,demo_contact_001287,CONFIRMED
P001288,BK000445,J000007,GR000445,Neha Kohli,44,FEMALE,ADULT,demo_contact_001288,CONFIRMED
P001289,BK000445,J000007,GR000445,Raj Sharma,51,FEMALE,ADULT,demo_contact_001289,CONFIRMED
P001290,BK000445,J000007,GR000445,Raj Kulkarni,58,FEMALE,ADULT,demo_contact_001290,CONFIRMED
P001291,BK000445,J000007,GR000445,Kabir Malhotra,18,FEMALE,ADULT,demo_contact_001291,CONFIRMED
P001292,BK000445,J000007,GR000445,Harsh Iyer,25,FEMALE,ADULT,demo_contact_001292,CONFIRMED
P001293,BK000445,J000007,GR000445,Siddharth Tiwari,32,MALE,ADULT,demo_contact_001293,CONFIRMED
P001294,BK000446,J000007,GR000446,Kunal Patel,40,OTHER,ADULT,demo_contact_001294,CONFIRMED
P001295,BK000446,J000007,GR000446,Simran Sethi,47,OTHER,ADULT,demo_contact_001295,CONFIRMED
P001296,BK000446,J000007,GR000446,Nikhil Arora,54,MALE,ADULT,demo_contact_001296,CONFIRMED
P001297,BK000447,J000007,GR000447,Tara Sharma,43,FEMALE,ADULT,demo_contact_001297,CONFIRMED
P001298,BK000448,J000007,GR000448,Arjun Sharma,46,FEMALE,ADULT,demo_contact_001298,CONFIRMED
P001299,BK000448,J000007,GR000448,Manav Verma,53,MALE,ADULT,demo_contact_001299,CONFIRMED
P001300,BK000448,J000007,GR000448,Manav Shah,60,FEMALE,ADULT,demo_contact_001300,CONFIRMED
P001301,BK000448,J000007,GR000448,Tara Yadav,20,MALE,ADULT,demo_contact_001301,CONFIRMED
P001302,BK000449,J000007,GR000449,Meera Shah,49,OTHER,ADULT,demo_contact_001302,CONFIRMED
P001303,BK000450,J000007,GR000450,Nikhil Saxena,52,OTHER,ADULT,demo_contact_001303,CONFIRMED
P001304,BK000451,J000007,GR000451,Yash Saxena,55,MALE,ADULT,demo_contact_001304,CONFIRMED
P001305,BK000451,J000007,GR000451,Harsh Singh,62,OTHER,ADULT,demo_contact_001305,CONFIRMED
P001306,BK000452,J000007,GR000452,Simran Shah,58,MALE,ADULT,demo_contact_001306,CONFIRMED
P001307,BK000452,J000007,GR000452,Dev Nair,18,FEMALE,ADULT,demo_contact_001307,CONFIRMED
P001308,BK000452,J000007,GR000452,Pihu Chauhan,25,MALE,ADULT,demo_contact_001308,CONFIRMED
P001309,BK000452,J000007,GR000452,Sneha Nair,32,FEMALE,ADULT,demo_contact_001309,CONFIRMED
P001310,BK000453,J000007,GR000453,Rohan Kulkarni,61,FEMALE,ADULT,demo_contact_001310,CONFIRMED
P001311,BK000453,J000007,GR000453,Kabir Gupta,21,FEMALE,ADULT,demo_contact_001311,CONFIRMED
P001312,BK000453,J000007,GR000453,Rohan Shah,28,FEMALE,ADULT,demo_contact_001312,CONFIRMED
P001313,BK000454,J000007,GR000454,Aarav Nair,64,MALE,ADULT,demo_contact_001313,CONFIRMED
P001314,BK000455,J000007,GR000455,Aditi Rana,20,FEMALE,ADULT,demo_contact_001314,CONFIRMED
P001315,BK000455,J000007,GR000455,Simran Gupta,27,MALE,ADULT,demo_contact_001315,CONFIRMED
P001316,BK000455,J000007,GR000455,Vivek Patel,34,FEMALE,ADULT,demo_contact_001316,CONFIRMED
P001317,BK000455,J000007,GR000455,Sana Chopra,41,OTHER,ADULT,demo_contact_001317,CONFIRMED
P001318,BK000455,J000007,GR000455,Vihaan Nair,48,FEMALE,ADULT,demo_contact_001318,CONFIRMED
P001319,BK000455,J000007,GR000455,Meera Patel,55,FEMALE,ADULT,demo_contact_001319,CONFIRMED
P001320,BK000456,J000007,GR000456,Dev Arora,23,OTHER,ADULT,demo_contact_001320,CONFIRMED
P001321,BK000456,J000007,GR000456,Aditya Bhatia,30,MALE,ADULT,demo_contact_001321,CONFIRMED
P001322,BK000456,J000007,GR000456,Pihu Khanna,37,MALE,ADULT,demo_contact_001322,CONFIRMED
P001323,BK000457,J000007,GR000457,Aditya Yadav,26,MALE,ADULT,demo_contact_001323,CONFIRMED
P001324,BK000457,J000007,GR000457,Ananya Saxena,33,FEMALE,ADULT,demo_contact_001324,CONFIRMED
P001325,BK000457,J000007,GR000457,Aditya Sethi,40,FEMALE,ADULT,demo_contact_001325,CONFIRMED
P001326,BK000457,J000007,GR000457,Yash Gupta,47,MALE,ADULT,demo_contact_001326,CONFIRMED
P001327,BK000457,J000007,GR000457,Neha Deshmukh,54,MALE,ADULT,demo_contact_001327,CONFIRMED
P001328,BK000457,J000007,GR000457,Riya Verma,61,FEMALE,ADULT,demo_contact_001328,CONFIRMED
P001329,BK000458,J000007,GR000458,Priya Banerjee,29,MALE,ADULT,demo_contact_001329,CONFIRMED
P001330,BK000458,J000007,GR000458,Ishita Mehta,36,OTHER,ADULT,demo_contact_001330,CONFIRMED
P001331,BK000459,J000007,GR000459,Aarav Saxena,32,MALE,ADULT,demo_contact_001331,CONFIRMED
P001332,BK000460,J000007,GR000460,Shreya Kapoor,14,OTHER,CHILD,demo_contact_001332,CONFIRMED
